ID,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Label
924,41,Travel_Rarely,Human Resources,10,4,Human Resources,731,2,Male,2,5,Manager,4,Divorced,19141,3,Y,No,15,3,2,80,3,23,2,2,21,6,12,6,0
925,58,Non-Travel,Sales,2,3,Medical,1824,2,Male,3,4,Manager,2,Divorced,16291,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14,0
926,37,Travel_Rarely,Research & Development,25,2,Medical,1161,3,Female,2,2,Healthcare Representative,4,Divorced,5731,7,Y,No,13,3,3,80,2,9,2,3,6,2,1,3,0
927,40,Travel_Rarely,Sales,4,4,Marketing,215,3,Male,2,3,Sales Executive,4,Married,10855,7,Y,No,11,3,1,80,1,15,2,2,12,11,2,11,0
928,30,Travel_Rarely,Research & Development,1,2,Medical,1989,4,Male,3,1,Laboratory Technician,2,Married,3748,1,Y,No,13,3,3,80,0,12,6,2,12,8,1,7,0
929,46,Travel_Frequently,Sales,5,4,Marketing,62,1,Male,3,2,Sales Executive,4,Single,5772,4,Y,Yes,21,4,3,80,0,14,4,3,9,6,0,8,0
930,40,Travel_Rarely,Sales,2,2,Marketing,1986,2,Female,3,2,Sales Executive,2,Married,5677,3,Y,No,14,3,3,80,1,15,4,3,11,8,5,10,0
931,29,Travel_Frequently,Research & Development,20,1,Medical,1852,4,Male,3,1,Laboratory Technician,4,Married,3812,1,Y,No,13,3,2,80,0,11,3,4,11,8,3,10,0
932,39,Travel_Frequently,Research & Development,7,2,Medical,444,3,Male,2,5,Manager,4,Married,19272,1,Y,No,15,3,1,80,1,21,2,3,21,9,13,3,0
933,43,Travel_Frequently,Research & Development,27,3,Life Sciences,1126,3,Female,3,3,Manufacturing Director,1,Married,10820,8,Y,No,11,3,3,80,1,18,1,3,8,7,0,1,0
934,22,Travel_Rarely,Research & Development,15,3,Medical,144,2,Female,3,1,Laboratory Technician,4,Single,2871,1,Y,No,15,3,3,80,0,1,5,3,0,0,0,0,0
935,46,Travel_Rarely,Sales,9,2,Medical,118,3,Male,2,3,Sales Executive,4,Single,9619,1,Y,No,16,3,4,80,0,9,3,3,9,8,4,7,1
936,44,Travel_Rarely,Sales,28,3,Medical,1039,4,Female,4,4,Sales Executive,4,Married,13320,3,Y,Yes,18,3,3,80,1,23,2,3,12,11,11,11,0
937,45,Travel_Rarely,Human Resources,24,4,Medical,1049,2,Male,3,1,Human Resources,2,Single,2177,1,Y,No,16,3,1,80,0,6,3,3,6,3,0,4,0
938,28,Travel_Rarely,Research & Development,2,4,Medical,440,1,Male,1,1,Research Scientist,4,Married,3464,5,Y,Yes,13,3,4,80,0,5,4,2,3,2,2,2,1
939,30,Travel_Frequently,Research & Development,3,3,Medical,680,3,Female,3,1,Research Scientist,3,Divorced,2083,1,Y,No,20,4,3,80,1,1,2,3,1,0,0,0,0
940,55,Travel_Rarely,Research & Development,14,4,Medical,254,3,Male,4,5,Research Director,2,Single,18722,8,Y,No,11,3,4,80,0,36,3,3,24,15,2,15,0
941,34,Travel_Rarely,Sales,1,3,Marketing,1950,1,Male,3,3,Sales Executive,4,Single,9888,1,Y,No,21,4,1,80,0,14,3,2,14,8,2,1,0
942,34,Travel_Rarely,Research & Development,2,4,Medical,804,3,Female,2,1,Research Scientist,1,Single,4381,1,Y,No,11,3,3,80,0,6,3,3,6,5,1,3,0
943,50,Travel_Rarely,Sales,9,3,Marketing,1591,3,Male,3,5,Manager,3,Married,19331,4,Y,Yes,16,3,3,80,1,27,2,3,1,0,0,0,0
944,50,Travel_Rarely,Research & Development,24,3,Life Sciences,1005,4,Male,3,4,Manufacturing Director,3,Married,13973,3,Y,Yes,18,3,4,80,1,22,2,3,12,11,1,5,0
945,35,Travel_Rarely,Human Resources,8,4,Technical Degree,1164,3,Male,3,1,Human Resources,3,Single,4323,1,Y,No,17,3,2,80,0,6,2,1,5,4,1,4,0
946,48,Travel_Rarely,Sales,2,5,Marketing,595,2,Female,3,2,Sales Executive,4,Married,4051,2,Y,No,14,3,1,80,1,14,2,3,9,7,6,7,0
947,40,Travel_Rarely,Research & Development,12,3,Life Sciences,1829,2,Female,3,2,Healthcare Representative,1,Divorced,4448,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7,0
948,26,Travel_Rarely,Research & Development,1,2,Medical,1083,1,Male,2,1,Laboratory Technician,1,Married,3955,1,Y,No,16,3,1,80,2,6,2,3,5,3,1,3,0
949,22,Travel_Frequently,Research & Development,4,1,Technical Degree,593,3,Male,2,1,Laboratory Technician,3,Single,3894,5,Y,No,16,3,3,80,0,4,3,3,2,2,1,2,1
950,36,Travel_Rarely,Research & Development,5,4,Life Sciences,51,2,Female,2,1,Research Scientist,1,Married,3419,9,Y,Yes,14,3,4,80,1,6,3,4,1,1,0,0,0
951,32,Travel_Rarely,Research & Development,9,4,Life Sciences,679,1,Female,3,2,Research Scientist,4,Married,6322,1,Y,Yes,12,3,4,80,1,6,2,2,6,4,0,5,0
952,40,Travel_Rarely,Research & Development,1,3,Life Sciences,1822,3,Female,3,2,Healthcare Representative,4,Divorced,6513,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3,0
953,29,Travel_Rarely,Research & Development,29,1,Life Sciences,1859,4,Male,1,2,Healthcare Representative,3,Divorced,6384,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6,0
954,54,Travel_Rarely,Research & Development,1,3,Medical,1422,4,Female,3,4,Research Director,4,Single,17328,6,Y,No,19,3,4,80,0,29,3,2,20,7,12,7,0
955,25,Travel_Rarely,Research & Development,2,1,Medical,854,1,Male,4,1,Research Scientist,1,Single,3424,7,Y,No,13,3,3,80,0,6,3,2,4,3,0,1,0
956,37,Travel_Rarely,Research & Development,10,4,Life Sciences,518,3,Male,3,2,Manufacturing Director,2,Single,4197,2,Y,Yes,12,3,4,80,0,18,2,2,1,0,0,1,0
957,30,Travel_Rarely,Research & Development,2,3,Life Sciences,548,3,Female,1,2,Manufacturing Director,4,Single,6091,2,Y,No,20,4,3,80,0,11,2,3,5,4,0,2,0
958,35,Travel_Rarely,Sales,3,4,Life Sciences,984,4,Male,3,3,Sales Executive,4,Divorced,7823,6,Y,No,13,3,2,80,1,12,2,3,10,9,0,8,0
959,23,Travel_Rarely,Sales,7,3,Life Sciences,1702,3,Male,3,1,Sales Representative,4,Divorced,2275,1,Y,Yes,21,4,2,80,1,3,2,3,3,2,0,2,1
960,59,Travel_Rarely,Sales,1,2,Technical Degree,1048,2,Male,3,3,Manager,4,Married,11904,3,Y,Yes,14,3,3,80,1,14,1,1,6,4,0,4,0
961,27,Travel_Rarely,Research & Development,7,3,Medical,764,4,Female,2,2,Healthcare Representative,1,Single,6811,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7,0
962,37,Travel_Rarely,Sales,10,4,Life Sciences,1105,4,Female,2,2,Sales Executive,4,Divorced,6694,2,Y,Yes,14,3,3,80,3,8,5,3,1,0,0,0,0
963,29,Travel_Rarely,Sales,23,1,Life Sciences,1165,4,Female,2,3,Sales Executive,1,Married,7336,1,Y,No,13,3,1,80,1,11,3,1,11,8,3,10,1
964,29,Travel_Frequently,Sales,2,2,Life Sciences,388,2,Male,3,2,Sales Executive,4,Single,4554,1,Y,No,18,3,1,80,0,10,3,2,10,7,0,9,0
965,42,Travel_Rarely,Research & Development,17,2,Life Sciences,347,4,Female,4,2,Research Scientist,1,Single,6545,3,Y,Yes,13,3,3,80,0,10,1,3,3,2,0,2,0
966,24,Travel_Rarely,Sales,3,2,Life Sciences,720,1,Female,3,2,Sales Executive,3,Single,4577,9,Y,No,14,3,1,80,0,4,3,3,2,2,2,0,1
967,41,Travel_Rarely,Research & Development,6,3,Medical,957,4,Male,3,1,Laboratory Technician,1,Single,4721,2,Y,Yes,13,3,3,80,0,20,3,3,18,13,2,17,0
968,50,Travel_Rarely,Research & Development,1,2,Medical,997,4,Male,3,4,Research Director,4,Divorced,17399,9,Y,No,22,4,3,80,1,32,1,2,5,4,1,3,0
969,41,Travel_Rarely,Sales,8,3,Marketing,1909,3,Female,3,2,Sales Executive,2,Married,4393,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4,0
970,42,Travel_Frequently,Research & Development,19,3,Medical,752,3,Male,4,1,Research Scientist,3,Divorced,2759,6,Y,Yes,12,3,4,80,0,7,2,3,2,2,2,2,1
971,23,Travel_Frequently,Sales,9,3,Marketing,2023,4,Male,3,1,Sales Representative,1,Married,1790,1,Y,No,19,3,1,80,1,1,3,2,1,0,1,0,1
972,50,Travel_Rarely,Sales,8,4,Marketing,738,4,Male,3,1,Sales Representative,2,Married,3875,7,Y,No,15,3,4,80,1,4,2,3,2,2,2,2,0
973,28,Travel_Rarely,Research & Development,19,4,Medical,1216,4,Male,2,1,Laboratory Technician,1,Married,3196,1,Y,No,12,3,3,80,3,6,2,3,6,5,3,3,0
974,22,Travel_Rarely,Research & Development,6,1,Medical,675,1,Male,3,1,Research Scientist,3,Married,2773,0,Y,No,20,4,4,80,0,3,3,3,2,2,2,2,0
975,41,Travel_Rarely,Research & Development,6,3,Medical,466,4,Male,2,2,Manufacturing Director,2,Single,6032,6,Y,Yes,15,3,4,80,0,8,3,3,5,4,1,2,0
976,34,Travel_Frequently,Research & Development,3,1,Life Sciences,1103,1,Male,3,2,Healthcare Representative,4,Single,7756,0,Y,No,17,3,3,80,0,7,1,2,6,2,0,4,0
977,36,Travel_Rarely,Sales,1,4,Life Sciences,1585,2,Female,3,2,Sales Executive,3,Single,6815,6,Y,No,13,3,1,80,0,15,5,3,1,0,0,0,0
978,58,Travel_Rarely,Research & Development,7,4,Medical,1360,3,Female,2,3,Manufacturing Director,1,Married,10008,7,Y,Yes,14,3,4,80,0,31,0,2,10,9,5,9,1
979,32,Travel_Rarely,Research & Development,10,3,Medical,1516,3,Male,3,3,Manager,4,Single,11244,2,Y,No,25,4,2,80,0,10,5,4,5,2,0,0,0
980,40,Travel_Rarely,Research & Development,2,1,Medical,1375,2,Female,4,2,Healthcare Representative,3,Divorced,6377,5,Y,No,20,4,2,80,3,15,0,3,12,11,11,8,0
981,45,Travel_Rarely,Research & Development,5,5,Medical,1611,3,Female,1,2,Laboratory Technician,1,Single,5769,1,Y,Yes,14,3,1,80,0,10,3,3,10,7,1,4,0
982,28,Travel_Rarely,Research & Development,2,4,Medical,828,3,Male,3,1,Research Scientist,3,Single,4382,6,Y,No,17,3,4,80,0,5,3,2,2,2,2,1,1
983,29,Travel_Rarely,Sales,5,3,Medical,1669,1,Male,2,2,Sales Executive,2,Divorced,4187,1,Y,Yes,13,3,2,80,1,10,3,2,10,0,0,9,0
984,31,Travel_Frequently,Research & Development,29,2,Medical,355,3,Male,2,1,Laboratory Technician,2,Single,3479,0,Y,No,11,3,2,80,0,6,2,4,5,4,1,4,1
985,19,Travel_Rarely,Human Resources,2,2,Technical Degree,566,1,Male,2,1,Human Resources,4,Single,2564,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0,1
986,45,Travel_Rarely,Research & Development,7,3,Life Sciences,86,2,Male,3,3,Research Scientist,1,Divorced,9724,2,Y,No,17,3,3,80,1,25,2,3,1,0,0,0,0
987,36,Travel_Rarely,Research & Development,12,4,Life Sciences,1614,3,Female,3,2,Manufacturing Director,3,Married,4663,9,Y,Yes,12,3,2,80,2,7,2,3,3,2,1,1,0
988,36,Travel_Rarely,Research & Development,6,3,Life Sciences,373,4,Male,3,1,Laboratory Technician,4,Married,3210,0,Y,No,11,3,3,80,1,16,4,3,15,13,10,11,0
989,36,Travel_Frequently,Research & Development,18,1,Medical,286,2,Female,3,1,Laboratory Technician,4,Single,2153,1,Y,No,13,3,1,80,0,8,2,3,8,1,1,7,0
990,40,Travel_Frequently,Research & Development,26,3,Medical,202,2,Female,3,2,Research Scientist,2,Divorced,5605,1,Y,No,11,3,1,80,1,20,2,3,20,7,2,13,0
991,51,Travel_Rarely,Research & Development,3,3,Medical,258,4,Female,3,4,Healthcare Representative,2,Single,13734,3,Y,No,18,3,3,80,0,21,6,3,7,7,1,0,0
992,33,Travel_Frequently,Research & Development,1,2,Life Sciences,73,1,Female,3,3,Research Director,4,Single,13458,1,Y,Yes,12,3,3,80,0,15,1,3,15,14,8,12,0
993,33,Travel_Rarely,Sales,9,4,Marketing,1157,1,Female,3,2,Sales Executive,1,Single,8224,0,Y,Yes,17,3,1,80,0,6,3,3,5,2,0,3,1
994,35,Travel_Rarely,Research & Development,2,3,Life Sciences,1569,1,Female,3,1,Laboratory Technician,1,Divorced,2074,1,Y,Yes,12,3,4,80,1,1,2,3,1,0,0,0,1
995,30,Travel_Frequently,Research & Development,23,3,Life Sciences,159,1,Male,1,1,Research Scientist,3,Divorced,2613,1,Y,No,25,4,3,80,3,10,2,2,10,7,0,9,0
996,54,Travel_Rarely,Research & Development,22,5,Medical,1665,2,Female,3,4,Manager,3,Married,17426,3,Y,No,25,4,3,80,1,36,6,3,10,8,4,7,0
997,36,Travel_Frequently,Research & Development,23,2,Medical,2061,3,Male,4,2,Laboratory Technician,4,Married,2571,4,Y,No,17,3,3,80,1,17,3,3,5,2,0,3,0
998,24,Travel_Rarely,Research & Development,23,3,Medical,639,2,Male,4,1,Research Scientist,4,Married,2725,1,Y,Yes,11,3,2,80,2,6,3,3,6,5,1,4,0
999,37,Non-Travel,Research & Development,2,2,Life Sciences,139,3,Male,2,2,Healthcare Representative,4,Divorced,5163,5,Y,No,14,3,4,80,1,17,2,4,1,0,0,0,0
1000,40,Travel_Frequently,Research & Development,16,4,Medical,832,1,Male,2,2,Laboratory Technician,3,Single,5094,6,Y,No,14,3,4,80,0,10,6,3,1,0,0,0,0
1001,42,Non-Travel,Research & Development,23,2,Life Sciences,1976,4,Male,2,2,Research Scientist,3,Single,4332,1,Y,No,12,3,4,80,0,20,2,3,20,9,3,7,0
1002,30,Travel_Rarely,Research & Development,24,1,Life Sciences,11,4,Male,3,1,Laboratory Technician,3,Divorced,2693,1,Y,No,22,4,2,80,1,1,2,3,1,0,0,0,0
1003,30,Travel_Frequently,Research & Development,2,4,Technical Degree,1745,4,Female,2,1,Research Scientist,1,Single,4968,0,Y,No,16,3,4,80,0,10,2,3,9,7,0,7,0
1004,55,Travel_Rarely,Research & Development,20,2,Technical Degree,389,2,Male,3,2,Laboratory Technician,4,Married,5415,3,Y,Yes,19,3,4,80,1,12,4,3,10,7,0,8,0
1005,59,Travel_Rarely,Human Resources,6,2,Medical,321,2,Male,3,1,Human Resources,3,Married,2267,8,Y,No,17,3,4,80,0,7,2,2,2,2,2,2,0
1006,42,Travel_Frequently,Research & Development,28,4,Technical Degree,551,4,Female,2,2,Healthcare Representative,4,Married,4523,0,Y,No,11,3,4,80,3,7,4,4,6,5,0,4,0
1007,32,Travel_Rarely,Sales,10,3,Marketing,722,4,Male,3,2,Sales Executive,4,Single,5396,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8,0
1008,39,Travel_Frequently,Research & Development,4,3,Medical,1633,1,Female,3,2,Manufacturing Director,3,Single,5042,0,Y,No,13,3,4,80,0,10,2,1,9,2,3,8,0
1009,40,Travel_Rarely,Research & Development,2,2,Medical,352,1,Male,3,5,Research Director,3,Divorced,19436,0,Y,No,19,3,4,80,1,22,5,3,21,7,3,9,0
1010,40,Travel_Frequently,Research & Development,1,4,Life Sciences,119,3,Male,2,4,Healthcare Representative,2,Married,13503,1,Y,No,22,4,4,80,1,22,3,2,22,3,11,11,0
1011,32,Non-Travel,Research & Development,1,3,Life Sciences,882,4,Male,3,1,Laboratory Technician,4,Divorced,2314,0,Y,No,12,3,2,80,1,4,2,3,3,0,0,2,0
1012,46,Travel_Rarely,Research & Development,13,4,Life Sciences,1727,3,Male,3,2,Healthcare Representative,2,Single,5562,6,Y,No,14,3,4,80,0,19,3,3,10,7,0,9,0
1013,35,Travel_Frequently,Research & Development,2,3,Medical,269,2,Female,3,2,Laboratory Technician,2,Single,4425,5,Y,No,11,3,4,80,0,10,5,3,6,2,1,2,0
1014,35,Travel_Frequently,Sales,12,4,Other,1667,4,Male,3,2,Sales Executive,4,Single,4581,3,Y,Yes,24,4,1,80,0,13,2,4,11,9,6,7,1
1015,33,Travel_Rarely,Research & Development,1,4,Other,939,3,Male,2,1,Research Scientist,1,Single,2799,3,Y,Yes,11,3,2,80,0,6,1,3,3,2,0,2,0
1016,54,Travel_Rarely,Research & Development,3,3,Life Sciences,1250,4,Male,3,4,Research Director,4,Married,17779,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9,0
1017,29,Travel_Frequently,Research & Development,1,4,Life Sciences,710,2,Male,1,1,Research Scientist,4,Divorced,2720,1,Y,No,18,3,4,80,1,10,5,3,10,7,2,8,0
1018,40,Travel_Rarely,Research & Development,19,2,Medical,281,3,Male,3,2,Laboratory Technician,4,Married,2741,8,Y,Yes,15,3,3,80,1,15,2,4,7,2,3,7,0
1019,33,Travel_Frequently,Research & Development,5,4,Life Sciences,428,4,Female,3,3,Manager,2,Married,11878,6,Y,No,11,3,2,80,2,12,2,3,10,6,8,8,0
1020,41,Travel_Frequently,Research & Development,10,3,Life Sciences,199,4,Male,2,4,Manager,1,Divorced,17181,4,Y,No,13,3,2,80,1,21,2,2,7,6,7,7,0
1021,44,Travel_Frequently,Human Resources,1,5,Human Resources,1642,1,Male,3,2,Human Resources,4,Married,5743,4,Y,Yes,11,3,3,80,0,14,3,3,10,7,0,2,0
1022,60,Travel_Rarely,Research & Development,7,3,Life Sciences,549,1,Female,3,5,Manager,1,Married,19566,5,Y,No,11,3,4,80,0,33,5,1,29,8,11,10,0
1023,43,Travel_Frequently,Research & Development,10,4,Life Sciences,430,3,Female,3,1,Laboratory Technician,4,Single,2455,0,Y,No,19,3,1,80,0,9,5,3,8,7,1,7,0
1024,32,Travel_Frequently,Research & Development,2,2,Life Sciences,1235,4,Female,3,2,Research Scientist,3,Single,4998,4,Y,Yes,14,3,4,80,0,10,2,3,8,7,0,7,0
1025,43,Travel_Rarely,Research & Development,27,3,Technical Degree,1599,4,Male,4,1,Laboratory Technician,2,Divorced,4876,5,Y,No,12,3,3,80,1,8,0,3,6,4,0,2,0
1026,28,Travel_Rarely,Sales,13,2,Marketing,1933,4,Female,3,2,Sales Executive,3,Single,9854,3,Y,Yes,11,3,4,80,0,6,0,3,2,0,2,2,1
1027,27,Travel_Rarely,Research & Development,2,4,Life Sciences,1027,1,Female,3,2,Manufacturing Director,4,Married,4227,0,Y,No,18,3,2,80,1,4,2,3,3,2,2,2,0
1028,34,Travel_Rarely,Sales,2,3,Other,786,4,Male,3,2,Sales Executive,4,Single,6274,1,Y,No,22,4,3,80,0,6,5,3,6,5,1,4,0
1029,49,Travel_Rarely,Sales,11,3,Marketing,840,3,Female,3,3,Sales Executive,4,Married,7654,1,Y,No,18,3,1,80,2,9,3,4,9,8,7,7,1
1030,50,Travel_Rarely,Research & Development,7,2,Medical,80,2,Female,2,5,Research Director,3,Divorced,18740,5,Y,Yes,12,3,4,80,1,29,2,2,27,3,13,8,0
1031,35,Travel_Rarely,Research & Development,23,4,Medical,1826,2,Male,1,1,Laboratory Technician,3,Married,2705,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3,0
1032,49,Travel_Rarely,Research & Development,18,4,Life Sciences,638,4,Male,2,5,Research Director,3,Divorced,19502,1,Y,Yes,17,3,3,80,1,31,5,3,31,9,0,9,0
1033,31,Travel_Rarely,Sales,6,4,Medical,653,1,Male,4,2,Sales Executive,4,Divorced,5460,4,Y,No,22,4,4,80,2,13,4,4,7,7,5,7,0
1034,40,Travel_Rarely,Research & Development,2,2,Life Sciences,1802,3,Female,3,1,Laboratory Technician,1,Married,3377,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2,0
1035,24,Travel_Rarely,Research & Development,18,1,Life Sciences,150,2,Male,3,1,Laboratory Technician,3,Married,2774,0,Y,No,12,3,3,80,1,6,2,3,5,3,1,2,0
1036,32,Travel_Rarely,Research & Development,2,3,Technical Degree,2038,4,Male,3,1,Research Scientist,1,Single,2439,1,Y,No,14,3,4,80,0,4,4,3,4,2,1,2,0
1037,33,Travel_Rarely,Sales,8,4,Life Sciences,1560,1,Male,3,2,Sales Executive,1,Married,6392,2,Y,No,13,3,4,80,1,8,6,1,2,2,2,2,0
1038,60,Travel_Rarely,Sales,7,4,Marketing,1233,2,Male,4,2,Sales Executive,4,Divorced,5220,0,Y,Yes,18,3,2,80,1,12,3,3,11,7,1,9,0
1039,37,Non-Travel,Research & Development,25,5,Medical,529,2,Female,3,2,Research Scientist,3,Married,4449,3,Y,Yes,15,3,1,80,2,15,2,3,13,11,10,7,0
1040,42,Travel_Rarely,Research & Development,2,4,Life Sciences,659,3,Female,3,2,Healthcare Representative,4,Married,4089,1,Y,No,13,3,2,80,2,10,4,3,10,2,2,2,0
1041,27,Travel_Rarely,Research & Development,2,1,Medical,7,1,Male,3,1,Laboratory Technician,2,Married,3468,9,Y,No,12,3,4,80,1,6,3,3,2,2,2,2,0
1042,38,Travel_Rarely,Sales,16,3,Life Sciences,1583,2,Female,3,2,Sales Executive,2,Single,4198,2,Y,No,12,3,2,80,0,8,5,4,3,2,1,2,0
1043,59,Travel_Rarely,Research & Development,3,3,Life Sciences,309,3,Male,2,1,Research Scientist,4,Married,2177,3,Y,No,17,3,1,80,1,7,6,3,1,0,0,0,0
1044,40,Travel_Rarely,Sales,7,4,Medical,1740,2,Male,3,5,Manager,2,Single,19833,1,Y,No,14,3,2,80,0,21,3,2,21,8,12,8,0
1045,50,Non-Travel,Sales,1,3,Life Sciences,1040,4,Female,3,2,Sales Executive,3,Married,6347,0,Y,No,12,3,1,80,1,19,3,3,18,7,0,13,0
1046,35,Travel_Rarely,Sales,18,3,Medical,975,3,Female,3,2,Sales Executive,3,Married,4601,1,Y,No,16,3,2,80,0,5,3,3,5,2,1,0,0
1047,47,Travel_Frequently,Sales,27,2,Life Sciences,785,2,Female,4,2,Sales Executive,3,Single,6397,4,Y,Yes,12,3,4,80,0,8,2,3,5,4,1,3,1
1048,31,Travel_Frequently,Research & Development,3,3,Life Sciences,1537,4,Female,3,1,Research Scientist,3,Single,4084,1,Y,No,12,3,1,80,0,7,2,1,7,2,7,7,1
1049,29,Travel_Rarely,Research & Development,27,3,Medical,793,2,Female,3,2,Healthcare Representative,3,Married,4335,4,Y,No,12,3,1,80,1,11,3,2,8,7,1,1,0
1050,32,Travel_Rarely,Research & Development,5,4,Other,1607,2,Female,4,1,Research Scientist,4,Married,3312,3,Y,No,17,3,4,80,2,6,3,3,3,2,0,2,0
1051,60,Travel_Rarely,Sales,16,4,Marketing,732,1,Male,3,2,Sales Executive,1,Single,5405,8,Y,No,14,3,4,80,0,10,1,3,2,2,2,2,0
1052,28,Non-Travel,Research & Development,24,2,Technical Degree,1082,2,Male,2,3,Healthcare Representative,1,Single,8722,1,Y,No,12,3,1,80,0,10,2,2,10,7,1,9,1
1053,56,Travel_Rarely,Sales,11,5,Marketing,1935,4,Female,2,2,Sales Executive,1,Married,5380,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0,0
1054,45,Travel_Frequently,Research & Development,7,3,Life Sciences,425,1,Male,3,3,Laboratory Technician,1,Divorced,5210,1,Y,No,18,3,1,80,1,24,2,3,24,9,9,11,0
1055,26,Travel_Rarely,Research & Development,25,3,Life Sciences,55,1,Male,1,1,Laboratory Technician,3,Single,2293,1,Y,No,12,3,3,80,0,1,2,2,1,0,0,1,1
1056,41,Travel_Rarely,Research & Development,5,5,Medical,1448,2,Male,4,1,Research Scientist,3,Married,2127,2,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3,0
1057,29,Travel_Rarely,Research & Development,28,4,Medical,2054,4,Female,2,1,Research Scientist,1,Single,3785,1,Y,No,14,3,2,80,0,5,3,1,5,4,0,4,0
1058,34,Travel_Rarely,Research & Development,19,3,Life Sciences,1701,2,Female,2,1,Research Scientist,4,Married,2929,1,Y,No,12,3,2,80,0,10,3,3,10,9,8,7,0
1059,46,Travel_Rarely,Sales,1,2,Marketing,244,2,Female,3,3,Sales Executive,1,Divorced,10453,1,Y,No,25,4,3,80,3,24,2,3,24,13,15,7,0
1060,40,Travel_Rarely,Research & Development,2,3,Medical,1474,3,Male,3,1,Research Scientist,3,Divorced,2345,2,Y,No,14,3,3,80,1,8,3,4,3,1,1,2,0
1061,33,Travel_Frequently,Sales,7,3,Medical,1477,4,Male,3,2,Sales Executive,1,Married,4373,0,Y,No,14,3,1,80,2,5,2,3,4,3,0,3,0
1062,23,Travel_Rarely,Research & Development,26,1,Life Sciences,465,3,Male,3,1,Research Scientist,4,Divorced,2904,1,Y,No,12,3,3,80,2,4,2,2,4,2,0,2,0
1063,33,Travel_Rarely,Research & Development,21,3,Medical,1698,2,Male,4,1,Laboratory Technician,2,Married,2028,1,Y,No,18,3,4,80,3,14,6,3,14,11,2,13,0
1064,34,Travel_Frequently,Research & Development,1,3,Medical,1184,4,Male,2,2,Healthcare Representative,1,Single,5343,0,Y,No,20,4,3,80,0,14,3,3,13,9,4,9,0
1065,40,Travel_Frequently,Research & Development,9,4,Medical,964,4,Male,3,1,Research Scientist,2,Divorced,3617,8,Y,Yes,14,3,4,80,1,3,2,3,1,1,0,0,0
1066,25,Travel_Rarely,Research & Development,3,3,Medical,538,1,Male,3,1,Laboratory Technician,1,Married,4031,5,Y,No,13,3,3,80,1,6,5,3,2,2,0,2,1
1067,36,Travel_Rarely,Sales,17,2,Marketing,1908,3,Male,2,2,Sales Executive,2,Married,5507,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3,0
1068,25,Travel_Rarely,Research & Development,7,1,Medical,143,4,Male,2,1,Research Scientist,4,Married,2889,1,Y,No,11,3,3,80,2,2,2,3,2,2,2,1,0
1069,49,Travel_Frequently,Research & Development,28,2,Life Sciences,1420,1,Male,2,2,Laboratory Technician,1,Single,4284,3,Y,No,20,4,1,80,0,20,2,3,4,3,1,3,1
1070,36,Travel_Rarely,Research & Development,7,3,Life Sciences,1659,1,Male,3,1,Laboratory Technician,2,Single,2013,2,Y,No,11,3,3,80,0,15,4,3,4,3,1,3,0
1071,38,Travel_Rarely,Sales,14,3,Life Sciences,1582,3,Male,3,2,Sales Executive,2,Married,9924,0,Y,No,11,3,4,80,1,10,3,3,9,8,7,7,0
1072,26,Non-Travel,Sales,29,2,Medical,1037,2,Male,1,2,Sales Executive,1,Single,4969,8,Y,No,18,3,4,80,0,7,6,3,2,2,2,2,1
1073,37,Travel_Rarely,Research & Development,19,3,Life Sciences,1631,3,Male,3,2,Manufacturing Director,3,Married,5768,3,Y,No,17,3,1,80,3,9,2,2,4,3,0,2,0
1074,42,Travel_Frequently,Research & Development,9,2,Medical,1480,1,Female,3,1,Laboratory Technician,4,Single,3673,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8,0
1075,37,Travel_Rarely,Research & Development,10,1,Life Sciences,802,4,Female,3,1,Research Scientist,1,Divorced,2782,0,Y,Yes,13,3,2,80,2,6,3,2,5,3,4,3,0
1076,30,Travel_Frequently,Human Resources,8,3,Human Resources,1747,3,Female,2,1,Human Resources,4,Divorced,2180,6,Y,No,11,3,3,80,1,6,0,2,4,2,1,2,1
1077,32,Travel_Rarely,Research & Development,5,4,Life Sciences,1966,4,Male,2,2,Manufacturing Director,4,Single,9679,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0,0
